carpeta,archivo,satt_true,satt_est,bias,mse,ci_95,ci_ancho,cobertura_ic,modelo_elegido,params_rf,params_gp,tiempo_seg
16,zymu_213344133.csv,3.2513646036803925,3.2065375499408084,-0.044827053739584,0.0020094647469715,[3.05962149 3.35931909],0.2996975961235653,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",32.85335111618042
16,zymu_213344100.csv,3.212583228854492,3.219814322168716,0.0072310933142247,5.2288710519026296e-05,[2.99688873 3.451482  ],0.4545932724767536,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.22260999679565
16,zymu_213344234.csv,4.22297137730343,4.216035960336785,-0.0069354169666446,4.81000085012229e-05,[4.08007405 4.37791086],0.2978368073041677,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",49.48682236671448
16,zymu_213344265.csv,2.5562025106901896,2.498481958412179,-0.0577205522780106,0.0033316621552785,[2.24079463 2.72993841],0.4891437862208474,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",36.3386607170105
16,zymu_213344221.csv,8.272781960272614,8.275046081511835,0.0022641212392215,5.12624498589433e-06,[8.03332569 8.47117207],0.4378463796788914,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",28.680713891983032
16,zymu_213344267.csv,3.555108352125972,3.703924514770428,0.1488161626444561,0.0221462502642212,[3.51766216 3.85765421],0.3399920482765739,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",68.79777073860168
16,zymu_213344166.csv,2.638671455514347,2.6051045051026853,-0.0335669504116618,0.0011267401599389,[2.50410042 2.70473945],0.2006390269746041,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",64.83812975883484
16,zymu_213344103.csv,5.898436927960259,5.583473196522765,-0.3149637314374942,0.09920215212103,[5.37152556 5.80747602],0.4359504538634384,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",52.496156454086304
16,zymu_213344209.csv,2.2567434466732563,2.248230550967036,-0.0085128957062203,7.246939330498538e-05,[2.00320454 2.47684277],0.4736382297053745,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",35.07684683799744
16,zymu_213344206.csv,3.6503880136732434,3.9532022695593807,0.3028142558861373,0.091696473567875,[3.84192616 4.07471438],0.2327882251930315,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.124871730804443
16,zymu_213344211.csv,3.648368230223412,3.793366721257764,0.144998491034352,0.021024562402239,[3.57856211 4.01114311],0.4325809929281967,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.15791130065918
16,zymu_213344127.csv,5.203384489257891,5.173067714573177,-0.0303167746847137,0.0009191068272836,[4.92242978 5.43790037],0.5154705919522158,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",42.50431680679321
17,zymu_58126053.csv,1.293304489695485,1.3614602611201234,0.0681557714246383,0.0046452091784875,[1.17015374 1.54990867],0.3797549335949117,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",31.127830505371094
17,zymu_58126823.csv,3.69063136465521,3.5707481865159987,-0.119883178139212,0.014371976400758,[3.38539294 3.74862601],0.3632330787335265,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",32.746541023254395
17,zymu_58126026.csv,4.52445865098424,4.3922448961039615,-0.1322137548802784,0.0174804769795423,[4.28576787 4.49940248],0.2136346086397251,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",28.51188850402832
17,zymu_58126234.csv,4.03455443423931,4.043419887343656,0.0088654531043452,7.859625874534532e-05,[3.92622809 4.16122326],0.234995169399641,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",84.00351214408875
17,zymu_58126066.csv,3.384728342112308,3.541907470031347,0.1571791279190386,0.0247052782533895,[3.25075379 3.83334331],0.5825895181445246,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",45.01023840904236
17,zymu_58126846.csv,4.947169008611667,4.786519879011185,-0.1606491296004817,0.0258081428413923,[4.66484834 4.90597083],0.2411224932925071,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.58943963050842
17,zymu_58127097.csv,0.6996836984218546,0.7338900631283691,0.0342063647065145,0.001170075386435,[0.6453406  0.83359039],0.1882497972230835,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",25.36229515075684
17,zymu_58126313.csv,2.638097334476261,2.744407324665943,0.1063099901896817,0.0113018140141302,[2.60604863 2.89076299],0.2847143606096161,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",98.54857468605042
17,zymu_58126614.csv,0.8117338369354146,0.8389469204931012,0.0272130835576865,0.0007405519167176,[0.7326966  0.94508249],0.2123858830965639,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.35492444038391
17,zymu_58126118.csv,4.708890905430381,4.766782670229185,0.0578917647988044,0.00335145643152,[4.5752406  4.95908002],0.3838394128554334,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",23.15513610839844
17,zymu_58126864.csv,4.090172473397675,4.910137307914119,0.8199648345164441,0.6723423298435796,[4.65922173 5.17074176],0.5115200291002902,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",34.86397695541382
17,zymu_58126287.csv,4.221632902127806,4.268243940666312,0.0466110385385061,0.0021725889136381,[3.93756377 4.59976851],0.6622047365762276,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",42.53385639190674
17,zymu_58126832.csv,4.224010911125099,4.3422106138522745,0.1181997027271757,0.0139711697247927,[4.2315014  4.43812662],0.2066252144577571,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",25.703872203826904
17,zymu_58125995.csv,4.590549713029275,5.031360425615196,0.4408107125859208,0.1943140843305073,[4.91158629 5.14975087],0.2381645835094206,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",47.069953203201294
17,zymu_58126913.csv,5.262837931223355,5.125710057193836,-0.1371278740295185,0.0188040538358555,[4.93365715 5.30667256],0.3730154124978497,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",40.78757977485657
17,zymu_58126558.csv,3.893402899908297,4.054106509339642,0.1607036094313447,0.0258256500842622,[3.75509545 4.30834877],0.5532533139321711,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",43.98377799987793
17,zymu_58126907.csv,4.262533517993939,4.392711894828068,0.1301783768341291,0.0169464097951685,[4.23525322 4.5476836 ],0.312430374002453,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.97425723075867
17,zymu_58126822.csv,4.13318477995072,4.591492283863424,0.458307503912704,0.2100457681426932,[4.38120756 4.79342366],0.4122161021216168,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",74.475017786026
17,zymu_58126390.csv,4.784990804332943,4.952085976993883,0.1670951726609404,0.0279207967265894,[4.81004898 5.07912643],0.2690774555271638,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.81721019744873
17,zymu_58126263.csv,2.9479569120811275,3.2364714247096256,0.288514512628498,0.0832406239972597,[3.09511762 3.40279598],0.3076783530620033,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",18.75443434715271
18,zymu_134157115.csv,1.5372012505140644,1.810330502418795,0.2731292519047306,0.0745995882460377,[1.57710685 2.02951621],0.452409367915259,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",39.33047580718994
18,zymu_134157538.csv,4.362997298927752,4.420665141788639,0.0576678428608872,0.0033255801002279,[4.18960181 4.64911547],0.4595136584872099,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.97040510177612
18,zymu_134157598.csv,2.5898596347869343,2.3347032618786243,-0.2551563729083099,0.0651047746357245,[2.14419598 2.54218689],0.3979909101354293,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",35.76730012893677
18,zymu_134157232.csv,5.713788461509516,5.539897524330424,-0.1738909371790917,0.0302380580330228,[5.35009175 5.75831963],0.4082278841857309,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.49867081642151
18,zymu_134157070.csv,2.644025555352165,2.9327638192201224,0.2887382638679572,0.083369785021482,[2.70195366 3.18756218],0.4856085127319494,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",50.11269378662109
18,zymu_134157164.csv,4.150786344339894,3.952515110155008,-0.1982712341848853,0.0393114823051976,[3.82181563 4.09843836],0.2766227263009093,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",53.22606587409973
18,zymu_134157271.csv,3.874038120980412,3.8981303836829353,0.0240922627025232,0.0005804371221273,[3.71286912 4.08435855],0.371489426559346,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.398712873458862
18,zymu_134156976.csv,4.862019441697338,4.98310074493989,0.1210813032425512,0.0146606819949146,[4.83992367 5.1058382 ],0.265914530421246,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",39.85374665260315
18,zymu_134157510.csv,4.434519887140564,4.334965136130185,-0.0995547510103787,0.0099111484487384,[4.12628407 4.53659986],0.4103157927680527,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",40.58989381790161
18,zymu_134157187.csv,4.337694893679724,4.601453933823462,0.2637590401437384,0.0695688312575462,[4.38702283 4.88214355],0.4951207179925685,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",35.87142539024353
18,zymu_134157326.csv,5.868735039623865,5.928931438947532,0.0601963993236669,0.0036236064915343,[5.70965025 6.15610544],0.4464551961353953,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",50.954078912734985
18,zymu_134157632.csv,4.139387971524716,4.073456364437963,-0.0659316070867532,0.004346976813042,[3.83627551 4.31145444],0.4751789312950842,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.72335457801819
18,zymu_134156953.csv,2.6602366158916664,2.737436734208929,0.0772001183172625,0.0059598582681993,[2.59033575 2.89427763],0.3039418813476566,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",34.920936584472656
18,zymu_134156898.csv,1.2061741710366536,1.3564174846806385,0.1502433136439849,0.0225730532947248,[1.08572383 1.60838941],0.5226655746450986,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",36.15903520584106
18,zymu_134157488.csv,3.344384463131799,3.587054113834566,0.242669650702767,0.0588885593722029,[3.32488185 3.84005185],0.5151700052960786,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.86952066421509
18,zymu_134157448.csv,4.949318432699191,4.968820174182817,0.0195017414836256,0.0003803179208941,[4.79193668 5.1435326 ],0.3515959154844266,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",32.318734884262085
18,zymu_134156955.csv,3.394918736400526,3.803619135810831,0.4087003994103049,0.1670360164781427,[3.57585546 4.00110274],0.4252472735716632,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",24.438438892364506
18,zymu_134157408.csv,1.825400440980527,1.9818599484486528,0.1564595074681265,0.0244795774771687,[1.75701632 2.20687368],0.4498573582936858,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.57724905014038
18,zymu_134157029.csv,4.4794959507000645,4.011934906148144,-0.4675610445519202,0.2186133303824827,[3.82293487 4.20259954],0.3796646681899283,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.19508719444275
18,zymu_134157410.csv,3.606413917828777,3.5638911717238164,-0.0425227461049608,0.0018081839363069,[3.38485309 3.75116679],0.3663136977118415,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",19.22462272644043
19,zymu_171704110.csv,2.6381662404935327,2.654660572403097,0.0164943319095645,0.0002720629851428,[2.48075304 2.84780801],0.3670549674605152,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",50.84682130813599
19,zymu_171703904.csv,3.5264096784991352,3.4983046042908934,-0.0281050742082418,0.0007898951962507,[3.2809699  3.68561138],0.4046414824027424,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",39.77949070930481
19,zymu_171704221.csv,3.900602665656598,3.6715465321898,-0.2290561334667979,0.0524667122787595,[3.55117259 3.78581242],0.2346398313970064,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",37.33117055892944
19,zymu_171703811.csv,4.797399849737147,4.763303991291427,-0.0340958584457196,0.0011625275631505,[4.53540052 4.97649563],0.4410951128001175,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",44.83805775642395
19,zymu_171704139.csv,3.6644943477755847,3.673989599051171,0.0094952512755863,9.015979678652458e-05,[3.5394488  3.80163619],0.2621873925157016,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",25.795061826705933
19,zymu_171704300.csv,3.242545693134164,3.5717314747872524,0.3291857816530883,0.1083632788425547,[3.3837955  3.78520702],0.4014115111722058,False,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",70.049236536026
19,zymu_171704272.csv,3.851750634161485,4.047314980410648,0.1955643462491627,0.0382454135238624,[3.9427118 4.1578266],0.2151148050824765,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",34.45743274688721
19,zymu_171704038.csv,4.671987606265424,4.8014815833333335,0.1294939770679093,0.0167686900968642,[4.61463692 4.98122769],0.3665907641541954,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",55.56692314147949
19,zymu_171704427.csv,3.861366939826416,3.7361181747716143,-0.1252487650548013,0.0156872531477528,[3.56127248 3.90299707],0.341724590955287,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",59.87918472290039
19,zymu_171704489.csv,3.382523596144524,3.676101189728223,0.293577593583699,0.0861878034543955,[3.49019201 3.87170551],0.3815134984177142,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.47674775123596
19,zymu_171704758.csv,4.079163993975401,3.8329304844714014,-0.2462335095039987,0.0606309412026558,[3.71007651 3.94583521],0.2357587014002753,False,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",71.58344030380249
19,zymu_171704244.csv,4.93607377053052,4.962131713255271,0.0260579427247513,0.0006790163790464,[4.79293657 5.12381266],0.3308760959346637,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.60646939277649
19,zymu_171704553.csv,4.223565371449909,4.227632452594977,0.0040670811450684,1.654114904057158e-05,[4.10555732 4.34907161],0.2435142922573465,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",35.22262263298035
19,zymu_171704704.csv,5.817733995443291,5.854319448239605,0.0365854527963138,0.0013384953563113,[5.37596303 6.30603546],0.9300724332564236,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",49.0307502746582
19,zymu_171704510.csv,4.034454499358188,3.973647703921552,-0.0608067954366373,0.003697466371273,[3.79750018 4.11948395],0.3219837698453025,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.35500431060791
19,zymu_171703779.csv,4.905903376050305,4.962435383146126,0.0565320070958206,0.0031958678262819,[4.73032138 5.17468672],0.4443653452679736,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",43.42209696769714
19,zymu_171704638.csv,3.2343697278203947,3.340209060098436,0.1058393322780411,0.0112019642570615,[3.18945791 3.48500148],0.2955435752022799,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",44.07158708572388
19,zymu_171704484.csv,3.902810372452752,3.885674873837616,-0.0171354986151364,0.0002936253127893,[3.74540794 4.00914435],0.2637364128736021,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.92129635810852
19,zymu_171704738.csv,4.395013631352072,4.573768360741827,0.1787547293897553,0.0319532532792046,[4.41057637 4.72433852],0.3137621497993006,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",29.371972799301147
19,zymu_171703873.csv,3.865560267403696,4.087271814524695,0.2217115471209987,0.0491560101267868,[3.92862715 4.27120433],0.3425771772260804,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",19.90155601501465
20,zymu_262932676.csv,5.087521944967093,5.0955585172123525,0.0080365722452597,6.458649345327976e-05,[4.8398896  5.40431938],0.5644297787133326,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",37.61167645454407
20,zymu_262932782.csv,2.588844223233376,2.513346596164539,-0.0754976270688367,0.0056998916930251,[2.35096695 2.68764522],0.3366782755617481,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.59850883483887
20,zymu_262932566.csv,2.1228888904676286,1.923731293286653,-0.1991575971809756,0.0396637485148997,[1.67580102 2.17374916],0.4979481417516311,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",48.75784349441528
20,zymu_262932593.csv,2.48425642072068,2.178147510004548,-0.3061089107161319,0.0937026652198168,[2.07393579 2.29185195],0.2179161547043082,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",36.54785680770874
20,zymu_262933340.csv,2.496895772359209,2.722047599366484,0.2251518270072749,0.0506933452047138,[2.58057076 2.86644213],0.285871372569622,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",39.287863969802856
20,zymu_262933199.csv,4.554514209299901,4.748743121258894,0.1942289119589926,0.0377248702407741,[4.60604591 4.87163284],0.2655869278588998,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",28.469883680343628
